Id;Label
MN0000796460;Field Mob
MN0000031959;Steve Azar
MN0000305468;Lita Ford
MN0000770853;The Kendalls
MN0000919853;The Tokens
MN0000403184;The Osmonds
MN0000405655;Michael Stanley Band
MN0000191175;Wall Of Voodoo
MN0000585249;Annie Lennox
MN0000010407;Steel Breeze
MN0000866841;Nick Lowe
MN0000413000;The Notorious B.I.G. Featuring Diddy
MN0000265456;Dion
MN0000478982;A Tribe Called Quest
MN0000208076;Luther Vandross
MN0000493122;The Rascals
MN0000826762;Digable Planets
MN0001217575;Johnny Ferguson
MN0000038491;The Band Of The Black Watch
MN0000256349;Peggy Lee
MN0000550120;High School Musical Cast
MN0000282841;Robert Parker
MN0000788126;Clay Davidson
MN0000723867;Bobby Curtola
MN0000865016;New Edition
MN0000109025;Larry Groce
MN0000894847;The Pointer Sisters
MN0000154630;Fun Factory
MN0000678009;Henry Mancini
MN0000075473;The Honeydrippers
MN0000639304;Groove Theory
MN0000020812;Slaughter
MN0000350685;Twista Featuring Pitbull
MN0000007729;The Trashmen
MN0000304401;Procol Harum
MN0000531238;The Capris
MN0000851698;Rough Trade
MN0000790833;Shalamar
MN0000827367;Long John Baldry
MN0000068896;B2K
MN0000093505;Chicory Tip
MN0000590575;YoungBloodZ Featuring Lil Jon
MN0000358055;Kandi
MN0000804703;GTR
MN0000850187;Pilar Montenegro
MN0000866445;Nick Gilder
MN0000748222;Siouxsie and The Banshees
MN0000780520;Laissez Faire
MN0000597094;Morrissey
MN0000822910;Hoobastank
MN0000198649;Doug Stone
MN0000155928;Greg Kihn Band
MN0000057663;Blessid Union Of Souls
MN0000254827;Diamond Rio
MN0000045629;The Lox
MN0000092189;Inoj
MN0000147468;Clay Aiken
MN0000602531;Mr. C The Slide Man
MN0000789334;Clubland
MN0000276381;Howard Hewett
MN0000661811;Donnie Elbert
MN0000020050;Ten Years After
MN0001009627;Rob Thomas
MN0000572385;Darden Smith
MN0000850161;Jessie Hill
MN0000584041;Ying Yang Twins
MN0000865835;Nia Peeples
MN0000546214;Pharrell Featuring Gwen Stefani
MN0000340111;Philadelphia International All Stars
MN0000361926;Kasenetz-Katz Singing Orchestral Circus
MN0000460979;Reel Tight
MN0000638960;Buddy Greco
MN0000148066;D.C. LaRue
MN0000134600;D'Angelo
MN0000751019;The Animals
MN0000097509;Con Funk Shun
MN0001260666;Lenny Miles
MN0000093215;Black Moon
MN0000939558;Buzz Clifford
MN0000739702;Frozen Ghost
MN0000019133;Ambrosia
MN0000669303;Golden Earring
MN0000502198;Luke Bryan
MN0000118128;Jocelyn Brown
MN0000084082;Ironhorse
MN0000570400;The Tuesdays
MN0000162197;Ben Folds
MN0000267320;Liz Damon's Orient Express
MN0000044776;Beth Hart
MN0000574637;The Wilkinsons
MN0000894335;The Platters
MN0000061582;Bobby Freeman
MN0000839110;Rolf Harris
MN0000307102;Puddle Of Mudd
MN0000260809;Scatman John
MN0000130028;Freddie Mercury
MN0000269972;Little Willie John
MN0000752470;The Ad Libs
MN0000572499;The Velvelettes
MN0000722133;Boys Like Girls
MN0000218994;John Anderson
MN0000733717;Corinne Bailey Rae
MN0000312004;Luis Fonsi
MN0000502163;10cc
MN0000805274;Dr. Dre
MN0000792942;Frank Stallone
MN0000023010;Terror Squad
MN0000475586;Mikaila
MN0000360948;Rupee
MN0000298766;Plastic Bertrand
MN0000956675;Darius Rucker
MN0000005882;T. Rex
MN0000046823;Benzino
MN0000344332;Jim Ed Brown
MN0000410219;Merle Haggard
MN0000805298;Charles Brown
MN0000801244;Cerrone
MN0000159805;Beats International
MN0000762731;The Chi-Lites
MN0000374784;Marv Johnson
MN0000957102;Daryl Hall
MN0000014967;Starland Vocal Band
MN0000835585;Loverboy
MN0000000968;T.G. Sheppard
MN0000524522;Joan Osborne
MN0000957296;Herbie Hancock
MN0000186597;Don Johnson
MN0000962339;Dave Mason
MN0000062002;Bachman-Turner Overdrive
MN0000096679;Blackfoot
MN0003317224;S Club 7
MN0000663858;Clarence Ashe
MN0000317865;Jennifer Lopez Featuring Big Pun 
MN0000170214;Ferrante & Teicher
MN0000496097;Miriam Makeba
MN0000301783;Juliet Roberts
MN0000170211;Eddie Kendricks
MN0000800103;Case
MN0000118342;The DeFranco Family
MN0000240461;Delinquent Habits
MN0000403882;The Other Ones
MN0000869649;No Mercy
MN0000478246;The Tymes
MN0002556485;Surface
MN0000805225;Vertical Horizon
MN0000124972;Lea Roberts
MN0000506931;Tom Clay
MN0000949780;Hanson
MN0000181460;MC Hammer
MN0000220946;David Houston
MN0000956093;Henry Lee Summer
MN0000184811;Erasure
MN0000375782;N2Deep
MN0000957632;Hoku
MN0000531886;Ashley Parker Angel
MN0000184814;Don Gibson
MN0000671128;Dakota Moon
MN0000369133;Niteflyte
MN0000886961;Relient K
MN0000014784;Amanda Marshall
MN0000685396;Holly Johnson
MN0000042768;Benny Spellman
MN0000848594;Jim Gilstrap
MN0000251358;Leschea
MN0000691696;Zombie Nation
MN0000944241;George Hamilton IV
MN0000227527;Flatt & Scruggs
MN0000167361;Dru Hill
MN0000225413;Livin' Joy
MN0000945798;Candyman
MN0000611929;Tom Tom Club
MN0000139089;Barenaked Ladies
MN0000931804;Alan Price
MN0000146490;Fastball
MN0000548196;Haddaway
MN0000965206;Garnet Mimms
MN0000048507;Sweet Sensation
MN0000350840;Jimmy Buffett
MN0000812040;Jean Knight
MN0000664817;Gloria Estefan
MN0000569962;The Temprees
MN0000009437;SheDaisy
MN0000238115;Sam Cooke
MN0000491288;Mike Post
MN0000502437;The Ritchie Family
MN0000641111;Buster Brown
MN0000164053;Faith Evans
MN0000136971;Tamiko Jones
MN0000131650;Talking Heads
MN0000937672;Brother Beyond
MN0000104714;Kraftwerk
MN0000756754;Silversun Pickups
MN0000012491;Taylor Dayne
MN0000933772;Brand Nubian
MN0000621869;Bobby Pinson
MN0002479562;Whistle
MN0000675710;Marc Cohn
MN0000807347;Eugene Wilde
MN0000945900;George McCrae
MN0000200679;Twista
MN0000252509;Leon Haywood
MN0001941531;Double
MN0000150164;Eighth Wonder
MN0000213212;Janis Ian
MN0000941579;Buck Owens
MN0000670057;Dan Hartman
MN0000768737;Icehouse
MN0000240999;Mark Lindsay
MN0000933883;Al Stewart
MN0000490004;The Ramones
MN0000384675;Mary Wells
MN0000184967;Dorsey Burnette
MN0000851745;Jewel Akens
MN0000029867;Shirley Bassey
MN0000807725;M2M
MN0000061479;The Five Satins
MN0000592098;Sam Brown
MN0000189644;Doris Day
MN0001306334;Dick Hyman Trio
MN0000811622;John Denver
MN0000811626;Vitamin Z
MN0000729857;Jordin Sparks
MN0000564239;The Turtles
MN0000210991;Destiny's Child
MN0000376793;Brandi Carlile
MN0000181817;Caron Wheeler
MN0000213089;Vince Guaraldi Trio
MN0000766557;Baha Men
MN0000682493;Xymox
MN0000106145;Colby O'Donis Featuring Akon
MN0000884449;O.A.R.
MN0000090276;King Harvest
MN0000894929;The Radiants
MN0000758402;Bloodhound Gang
MN0000280692;Jill Sobule
MN0000408994;The Paris Sisters
MN0000096804;Kingdom Come
MN0000233147;Howie Day
MN0000678167;Das EFX
MN0000418670;Men Without Hats
MN0000405903;Midnight Oil
MN0000200074;Lenny Kravitz
MN0000622060;Brooklyn Dreams
MN0000092812;Jimmy Ryser
MN0000884686;Norah Jones
MN0000463742;Remy Ma
MN0000565521;The Sylvers
MN0000592161;Theory Of A Deadman
MN0000196690;Lee Greenwood
MN0000895443;The Human League
MN0000469519;Ashley Tisdale
MN0000754219;Anthony Newley
MN0000142531;James Darren
MN0000296903;Love And Rockets
MN0000029086;Snoop Dogg Featuring Xzibit 
MN0002169362;Skylark
MN0000412538;Nine Days
MN0000665364;Goanna
MN0000768349;Isyss
MN0000057907;Betty Boo
MN0000780346;Coolio
MN0000774145;Kimberley Locke
MN0000012472;Traffic
MN0001049359;GS Boyz
MN0000241498;Sam Salter
MN0000664520;Goodfellaz
MN0002124302;Susan Boyle
MN0000127220;Jackie Moore
MN0000379125;Neil Young
MN0000011893;Trans-X
MN0000010015;Jody Miller
MN0000175939;David Geddes
MN0000645474;David Essex
MN0000787940;Levert
MN0000148477;Clarence Carter
MN0000485689;Mokenstef
MN0000092107;Keyshia Cole Featuring Shyne
MN0000359026;Ricky Martin Featuring Fat Joe & Amerie
MN0000790820;Tool
MN0000648765;George LaMond
MN0000690254;ZZ Top
MN0000988005;Fotomaker
MN0000772526;Irma Thomas
MN0000371582;Nappy Roots
MN0000490852;Our Lady Peace
MN0000785611;The Dave Clark Five
MN0000165982;Five Man Electrical Band
MN0000065000;Baltimora
MN0000109274;Chris Montez
MN0000744265;Tony Joe White
MN0000188467;John Parr
MN0000485204;Ingrid Michaelson
MN0000532610;Chrisette Michele
MN0000337119;Phil Collins
MN0000176358;Jamiroquai
MN0000262445;Vanilla Ice
MN0000617844;Albert King
MN0000178799;Staind
MN0000057124;The Chambers Brothers
MN0000330453;Ralph Tresvant
MN0000403794;Michel Polnareff
MN0000771939;Pete Antell
MN0000152597;Before Dark
MN0000086065;Ice Cube Featuring Das EFX
MN0000883658;Nolan Porter
MN0000576718;Seal
MN0000296762;Sarah Connor
MN0000403151;The Mindbenders
MN0000110104;Cissy Houston
MN0000082013;The Impressions
MN0000486645;The Plimsouls
MN0002596252;Alex Brown
MN0000468962;The Michael Zager Band
MN0000188206;Floetry
MN0000277572;Phoenix
MN0000148380;The Dillman Band
MN0000747163;Amanda Perez
MN0000174198;Edwin McCain
MN0000631579;Bruce Cockburn
MN0000631576;Joe Dolce
MN0000015318;Travis Tritt
MN0000953589;Dan Peek
MN0000961868;Young Black Teenagers
MN0000778656;Cornelius Brothers & Sister Rose
MN0000766583;Billie Myers
MN0000693229;Yvette Michele
MN0000784814;The Cranberries
MN0000732652;Kellie Pickler
MN0000837946;Juice Newton
MN0000689965;Z.Z. Hill
MN0000222720;Rusty Draper
MN0000856785;Public Enemy
MN0000101072;The Pussycat Dolls Featuring Timbaland
MN0000763492;Bobby Bloom
MN0000866767;Randy Vanwarmer
MN0000193601;Gang Starr
MN0000671953;Heart
MN0000467279;Shop Boyz
MN0000419334;The Sandpipers
MN0000107090;Cher
MN0000516282;Tommy Tutone
MN0000061480;The Guess Who
MN0000238322;De La Soul
MN0000241813;Johnny Burnette
MN0000926237;Third Eye Blind
MN0000001113;t.A.T.u.
MN0000193025;Gregory Abbott
MN0000128950;Earl-Jean
MN0000293448;Rossington Collins Band
MN0000120010;Jack Johnson
MN0000161920;Grace Jones
MN0000334644;Jerry Reed
MN0000962323;Young Gunz
MN0000533551;Buckcherry
MN0000019073;Stars on 45
MN0000090889;Johnny Mann Singers
MN0000393031;Ohio Express
MN0000364878;Marvin Sapp
MN0000394931;Randy Meisner
MN0000727318;WE the Kings
MN0000762034;The Floaters
MN0000357406;Nirvana
MN0000858375;Mary Chapin Carpenter
MN0000082955;The Intruders
MN0001018022;David Archuleta
MN0000079960;Boston
MN0000742085;Special Generation
MN0001649799;Sonny Charles
MN0000936206;Alabama
MN0000577261;Mitch Miller
MN0000501023;Adventures
MN0000072999;The Happenings
MN0001028077;The-Dream
MN0000927736;Arlo Guthrie
MN0000943827;Cake
MN0000592954;Tim McGraw
MN0000815236;Delbert McClinton
MN0000179021;Don Fardon
MN0000814220;Debby Boone
MN0000195874;Madness
MN0000296487;Roger Daltrey
MN0000610880;Brad Paisley
MN0000329232;New Found Glory
MN0000130407;Culture Beat
MN0000417598;The Premiers
MN0000032071;Shirley Caesar
MN0000923745;Aaron Carter
MN0000062729;Bobby Sherman
MN0000048300;Bar-Kays
MN0000028053;Steve Allen
MN0000637022;The Capitols
MN0000015262;Trapt
MN0000212918;Los Umbrellos
MN0003304178;Christian Castro
MN0001759424;The Glass Bottle
MN0000286184;Robin Ward
MN0000151979;Bay City Rollers
MN0000778344;LaVern Baker
MN0000375685;Python Lee Jackson
MN0000077223;Bad Boys Blue
MN0000829125;Loleatta Holloway
MN0000139418;D12
MN0000542976;Candi Staton
MN0000509367;Al Martino
MN0001545319;Jeremih
MN0000116984;Chubby Checker
MN0000227352;Hugo Montenegro
MN0000069645;The Fireballs
MN0000926428;Thomas Dolby
MN0000226869;John Paul Young
MN0000383526;Kate Voegele
MN0000569374;Mocedades
MN0000661211;Grandmaster Slice
MN0000044024;Steve Miller
MN0000039300;Peter Nero
MN0000199090;Denise LaSalle
MN0000023168;Paul Petersen
MN0000825087;Living Colour
MN0000933898;Ashanti
MN0000163264;Cassidy
MN0000419603;The Royalettes
MN0000492037;The Proclaimers
MN0000585210;The Waitresses
MN0000100854;Jimmy Witherspoon
MN0000087254;Kelly Osbourne
MN0000625203;Britny Fox
MN0001036613;The Lonely Island
MN0000448207;Donna Lewis
MN0000871656;Nina Sky
MN0000035076;Soul II Soul
MN0000647518;Cal Smith
MN0000431439;2 Unlimited
MN0000006232;Robert Miles
MN0000612716;Tom Petty
MN0000827760;Loose Ends
MN0000029650;Sheriff
MN0000922728;Abba
MN0000208784;Janey Street
MN0000237205;Madonna
MN0000154297;Anna Nalick
MN0000375239;Marty Wilde
MN0000894465;The Rolling Stones
MN0000338566;Jesse Johnson
MN0000294085;Rodney Crowell
MN0000456381;Rednex
MN0000050520;Bettye Swann
MN0000200791;Waylon Jennings
MN0000664770;Gorillaz
MN0000291724;Sandy Posey
MN0000200882;Gene Pitney
MN0001417061;Joe Fagin
MN0000094222;iio
MN0000690134;Bobby Moore
MN0000071373;BBMak
MN0000844707;Ronnie Carroll
MN0000989528;The White Tie Affair
MN0000242359;Sally Field
MN0000128099;James Brown
MN0000103162;Kim Weston
MN0000085410;Billy Joe Royal
MN0000185584;Freddy Cannon
MN0000244048;Sammie
MN0000857597;E-40 Featuring Keak Da Sneak
MN0000674749;The Manhattan Transfer
MN0000581149;Drama
MN0000173647;Firefall
MN0000472102;Taylor Swift
MN0000074857;The Hondells
MN0000277764;Josh Turner
MN0000556320;Glenn Yarbrough
MN0000559405;Daddy Yankee
MN0000749530;Skee-Lo
MN0000252315;Diana King
MN0000785817;The Crests
MN0000933781;Albert Hammond
MN0000016227;Tavares
MN0000235792;Madison Avenue
MN0000034181;Andru Donalds
MN0000182900;Fleetwood Mac
MN0000807041;Joey Scarbury
MN0000413753;The Persuaders
MN0000322027;Nelson Riddle
MN0000924176;Aaron Lines
MN0000057280;Bilal
MN0000106882;Lamont Dozier
MN0000815537;Del Amitri
MN0000296802;Lisa Loeb
MN0000186632;France Joli
MN0000065396;Bobbi Martin
MN0000065397;Bobbie Gentry
MN0000686897;Linda Ronstadt
MN0000298764;Roxette
MN0000233228;Lou Rawls
MN0000809066;Lou Johnson
MN0000593772;April Wine
MN0000620386;Tommy James
MN0000045313;Steve Winwood
MN0000384883;Mary Travers
MN0000280061;Joshua Kadison
MN0000294891;Salt-N-Pepa
MN0000830653;Sailcat
MN0000803448;The Esquires
MN0000168958;Eddie Floyd
MN0000853492;Marshall Crenshaw
MN0001162681;C+C Music Factory
MN0000356679;Pressha
MN0000677241;Lyfe Jennings
MN0000359494;Prince Buster
MN0000253408;White Lion
MN0000821571;Smokey Robinson
MN0000752673;Steve Forbert
MN0000216978;U.N.V.
MN0000238686;Robin Thicke
MN0000277059;Josh Kelley
MN0000266160;Pete Seeger
MN0001177924;Le Pamplemousse
MN0000303403;Katalina
MN0000053606;Bloodstone
MN0000021050;Paul Lekakis
MN0000859589;Katy Perry
MN0000994986;Flobots
MN0000079356;Bobby Hatfield
MN0000326249;Radiohead
MN0000883318;Red Hot Chili Peppers
MN0000861351;Fat Joe Featuring Nelly
MN0000322092;Peter Cetera
MN0000768584;Billy Swan
MN0000527463;Bull Moose Jackson
MN0000553483;Happy Mondays
MN0000132449;Crystal Gayle
MN0000476824;The Megatons
MN0000794306;EMF
MN0000382487;Mica Paris
MN0000864973;NewSong
MN0000322765;Jermaine Stewart
MN0000546678;Lonnie Gordon
MN0000060476;The Friends Of Distinction
MN0000752789;Smif-N-Wessun
MN0000398865;Nick Lachey
MN0001544219;Brian Protheroe
MN0000283015;Jesse Powell
MN0000039480;Stevie B
MN0000467203;Michael Jackson
MN0000671588;Mantronix ft Wondress
MN0000326964;Jeremy Jordan
MN0000742899;Stan Getz
MN0000667669;Daft Punk
MN0000232679;John Kongos
MN0000789064;Extreme
MN0000321321;Lulu
MN0000959876;Wu-Tang Clan
MN0000078758;No Doubt Featuring Bounty Killer
MN0000763930;The Four Preps
MN0000381689;Bo Bice
MN0000077443;The Lemon Pipers
MN0000674150;Helen Reddy
MN0000022574;Paul Mauriat
MN0000105129;Collective Soul
MN0000784732;Joe Jackson
MN0001596522;Hit Masters
MN0000357419;Jimmy Elledge
MN0000942580;Burton Cummings
MN0000215058;Jars Of Clay
MN0000747177;Starpoint
MN0000002923;T'Pau
MN0000081968;Billy Bland
MN0000077732;Bobby Vee
MN0000803242;Lyn Collins
MN0000199995;Genesis
MN0000329313;Richard Harris
MN0000121236;Cartel
MN0000106916;Chris Cagle
MN0000657041;Glenn Frey
MN0000135378;James Booker
MN0000978425;Automatic Man
MN0000220966;Horst Jankowski
MN0000747757;Split Enz
MN0000224257;Jay-Z
MN0000801865;Don Ray
MN0000790797;Shakira
MN0000654067;Timmy Shaw
MN0000134729;Faith No More
MN0000193320;Def Leppard
MN0000078622;Instant Funk
MN0000770628;Billy Walker
MN0000334740;Ronnie Milsap
MN0000787428;Evanescence
MN0000780734;Mya Featuring Jadakiss
MN0000509156;Mudvayne
MN0000232461;Dawn Penn
MN0000150962;Eve
MN0000929862;Afrika Bambaataa
MN0000488908;Petey Pablo
MN0000153526;Cliff Richard
MN0000056739;Bob Crewe
MN0000839392;K'Jon
MN0000058380;Bill Champlin
MN0000012307;Tracie Spencer
MN0000143394;Carol Douglas
MN0000761706;The Fleetwoods
MN0000808321;Jan Bradley
MN0000180228;Elvis Presley
MN0000246628;Johnny Nash
MN0000361393;Prince
MN0000080428;The Lettermen
MN0000312126;K-Ci & JoJo
MN0000571845;Margaret Whiting
MN0000002454;Alpha Team
MN0000022257;Patty Smyth
MN0000619868;Tommy Hunt
MN0000063739;Blue Swede
MN0000234844;Debbie Harry
MN0000317108;Jeffrey Osborne
MN0000012877;Stealers Wheel
MN0000297990;The Poppy Family
MN0000049271;Austin Roberts
MN0000352575;Men At Large
MN0000414700;Mike Jones
MN0000632233;Eric Church
MN0003303393;The Walker Bros.
MN0001275843;The Van Dykes
MN0000232480;John Williams
MN0000165076;Stacey Q
MN0000165077;Stacie Orrico
MN0000059819;Betty Wright
MN0000458423;Michael Sembello
MN0000314346;Little Jimmy Dickens
MN0000184502;Ella Fitzgerald
MN0000485135;311
MN0000077963;The Commitments
MN0000807361;Tyrese
MN0000757136;The Blackout Allstars
MN0000655497;Gyrl
MN0000248920;Sara Evans
MN0000166505;Feist
MN0000842802;Peter Gabriel
MN0000610706;Bread
MN0000139604;Benny Mardones
MN0000496487;Adam Ant
MN0000295545;Richie Havens
MN0000830538;Robert Plant
MN0000955484;Danny O'Keefe
MN0000468938;Bow Wow Featuring Omarion
MN0000521674;The Brecker Brothers
MN0002295785;Flex
MN0000795053;Fantasia
MN0000027136;Paulina Rubio
MN0000178750;Stacy Lattisaw
MN0000413524;The Police
MN0000049374;Simple Minds
MN0000988440;Grateful Dead
MN0000286518;Platinum Blonde
MN0000502371;Ciara Featuring Missy Elliott
MN0000287936;Pigmeat Markham
MN0000800212;Foxy Brown
MN0000754055;Sophie B. Hawkins
MN0000327735;REO Speedwagon
MN0000079959;Insane Clown Posse
MN0000060666;The Charms
MN0000038573;Shyheim
MN0000929043;After The Fire
MN0000918600;The Style Council
MN0000294377;Linda Clifford
MN0000376204;Mary J. Blige
MN0000038579;Soft Cell
MN0000797431;Elastica
MN0002217514;James Phelps
MN0000955569;Henson Cargill
MN0000217344;Dido
MN0000497426;The Singing Nun
MN0000141681;Dokken
MN0000111898;Jim Jones
MN0000129551;Crossfade
MN0000919805;Lil' Kim Featuring 50 Cent
MN0000863988;Matthew Wilder
MN0000834418;Santa Esmeralda
MN0000490738;Monica
MN0000058035;The Chiffons
MN0000258000;T-Pain
MN0002983732;Louise Tucker
MN0000026504;Slum Village Featuring Dwele
MN0000882782;Noel Harrison
MN0000050656;B. Bumble & The Stingers
MN0000075194;Bobby Russell
MN0000190946;Lefty Frizzell
MN0000037893;Soul For Real
MN0000409954;Ray Price
MN0000396676;Randy Travis
MN0000156938;Shaggy
MN0000290390;Los Bravos
MN0000746387;Tracy Lawrence
MN0000489787;The Rationals
MN0000797690;Emilio Pericoli
MN0000057923;Bill Anderson
MN0000075665;The Gentrys
MN0000234325;Loretta Lynn
MN0001596834;Parachute
MN0000324854;Jermaine Jackson
MN0000145557;Cleveland Crochet
MN0000250798;White Town
MN0000947563;Gin Blossoms
MN0000089042;Coko
MN0000740499;Grand Puba
MN0000424244;Ozzy Osbourne
MN0000840708;Vengaboys
MN0001264486;Fred Hughes
MN0000773383;Chilliwack
MN0000075683;Bobby Hebb
MN0000359559;Karyn White
MN0000955647;Mason Williams
MN0000069813;Paula DeAnda Featuring Baby Bash
MN0000196993;England Dan & John Ford Coley
MN0000849405;Marques Houston Featuring Joe Budden & Pied Piper
MN0000343930;The Jesus and Mary Chain
MN0000394013;Ryan Leslie
MN0000866417;Maxi Priest
MN0000524228;The Brian Setzer Orchestra
MN0000956268;Wilson Phillips
MN0001007298;Hurricane Smith
MN0002722429;Kenny Wayne Shepherd Band
MN0000775323;Chris Isaak
MN0000145086;The Easybeats
MN0000216364;Frankee
MN0000123360;Chris Walker
MN0000198162;Johnnie Taylor
MN0000044696;The Badlees
MN0000097203;Blackhawk
MN0000281254;Lonestar
MN0000786383;Duice
MN0000946769;Lady Antebellum
MN0000240081;Sandie Shaw
MN0000260206;Van Halen
MN0000055128;Bo Diddley
MN0001057446;Brooke White
MN0000674600;Manfred Mann's Earth Band
MN0000774807;Cold Blood
MN0000820545;Whodini
MN0000097531;The Kingbees
MN0000766066;Bobby Vinton
MN0000307278;Martin Page
MN0000046784;Syl Johnson
MN0000956869;Marcie Blane
MN0000087162;Ian Gomm
MN0000110161;Chicago
MN0000169124;Eddie Harris
MN0000100196;Chubb Rock
MN0000575139;The Velvets
MN0000140608;dog's eye view
MN0000053739;Bette Midler
MN0000192840;John Travolta
MN0000126048;The Fabulous Thunderbirds
MN0000298888;Love Unlimited Orchestra
MN0003392839;Christopher Williams
MN0000787960;Joe Diffie
MN0000097173;Bonnie Tyler
MN0000122219;Craig David
MN0000359179;Karla Bonoff
MN0000930786;Mr. Cheeks
MN0000004271;Maureen McGovern
MN0000763831;Bob Luman
MN0000607448;Al Green
MN0000806822;Joey Dee
MN0000104742;Lari White
MN0000806829;Jane's Addiction
MN0000134761;Pat Green
MN0002960510;A*Teens
MN0000606915;Mulberry Lane
MN0001929264;The Caravelles
MN0000006987;Alias
MN0000782285;Crucial Conflict
MN0000244711;Johnny Maestro
MN0000257787;Little Big Town
MN0002529330;Industry
MN0000525789;Mickey Newbury
MN0000303506;Usher
MN0001029659;LMFAO
MN0000898828;The Searchers
MN0000132348;Jinny
MN0000278575;Hoyt Axton
MN0000047789;Bodeans
MN0000373560;Napoleon XIV
MN0000331473;Ronnie Laws
MN0000133528;Jo Jo Gunne
MN0000765365;Bobby Hendricks
MN0000838875;Scritti Politti
MN0000007920;Alice In Chains
MN0000014931;Tasmin Archer
MN0000179205;Don McLean
MN0001497537;John Mayer Trio
MN0000192537;Joe Featuring G-Unit
MN0000198901;Webb Pierce
MN0000457807;O.V. Wright
MN0000924367;Three 6 Mafia Featuring Chamillionaire
MN0000938487;Mr. Vegas
MN0000177122;Fat Joe
MN0000647246;Camouflage
MN0000682096;Hitman Sammy Sam
MN0000245534;Johnny Rodriguez
MN0000018258;Teena Marie
MN0000165855;Frankie Avalon
MN0000922398;Sugababes
MN0000621112;Mya
MN0000099888;The Knickerbockers
MN0000931015;Tom Cochrane
MN0000459183;Rehab
MN0000187478;Eric Clapton
MN0000205930;Vic Dana
MN0000793848;Faithless
MN0001055285;112
MN0000567862;A Flock Of Seagulls
MN0000802875;Erick Sermon
MN0000802302;De La Soul Featuring Chaka Khan
MN0000099246;Concrete Blonde
MN0000515628;Tom T. Hall
MN0000248392;Wes Montgomery
MN0000421278;The Silkie
MN0000019892;Tears For Fears
MN0000948061;Gino Vannelli
MN0000666073;Cascada
MN0000048816;Bernadette Peters
MN0000197476;Gene McDaniels
MN0000174155;Fred Schneider
MN0000249973;Devo
MN0000759644;Big Dee Irwin
MN0000179191;Edie Brickell
MN0000643549;Cal Tjader
MN0000165663;Twisted Sister
MN0000996141;The Ting Tings
MN0000189582;LeToya
MN0000551762;Miley Cyrus
MN0000043444;Steve Martin
MN0000855529;Meryl Streep
MN0000112462;Cream
MN0000289177;Sam The Sham & The Pharaohs
MN0000918290;The Tubes
MN0000893724;The Nylons
MN0000195305;Focus
MN0000084458;Cam'Ron Featuring Juelz Santana
MN0000245149;Wayne Fontana And The Mindbenders
MN0000307461;Van Morrison
MN0000814852;John Sebastian
MN0000778363;Jack Jones
MN0000240267;Johnny Lee
MN0000179423;Carl Douglas
MN0000480108;A-Ha
MN0000350139;Plain White T's
MN0000098685;Kinsu
MN0000263019;Jonathan King
MN0000203516;Ernie Fields
MN0000062412;Avant
MN0000656130;Chuck Wicks
MN0000088180;Kid Rock
MN0000135032;The Beau Brummels
MN0000923384;Molly Hatchet
MN0000495933;The Sherrys
MN0000335884;McGuinness Flint
MN0000289685;Robyn
MN0000371879;Pure Prairie League
MN0001589033;Dr. West's Medicine Show & Junk Band
MN0000498987;SWV
MN0000659517;Grand Funk Railroad
MN0000137286;Cock Robin
MN0000476541;Corbin Bleu
MN0000944084;George Strait
MN0000758453;Blues Traveler
MN0000839504;Juliana Hatfield
MN0000679157;Hipsway
MN0000179730;Charlie Rich
MN0000771136;Jimmy Somerville
MN0000400158;Rappin' 4-Tay
MN0000069534;Bon Jovi
MN0000031008;Andrew Gold
MN0000799373;Ella Washington
MN0001201595;Wild Blue
MN0000661524;Donna Summer
MN0000387954;O.C. Smith
MN0000568137;The Strokes
MN0000318085;Panic! At The Disco
MN0000057840;B.J. Thomas
MN0000408946;The Paradons
MN0000049367;The Blackbyrds
MN0000527010;Bruce Channel
MN0000767035;Keith Murray
MN0000739975;Gravity Kills
MN0000626939;Stone Sour
MN0000855531;Barbra Streisand
MN0000778330;LaTour
MN0000053548;The Flares
MN0000309328;Percy Mayfield
MN0000509356;Atlantic Starr
MN0000551784;H.B. Barnum
MN0000927555;Aretha Franklin
MN0001523463;O.M.D.
MN0000164750;Garland Jeffreys
MN0000220194;MC Eiht
MN0000051063;The Five Americans
MN0000136585;Larry Verne
MN0000831381;Robin Trower
MN0000781932;Lalo Schifrin
MN0000600435;Aqua
MN0000182817;Freddie North
MN0000182360;Donny Hathaway
MN0000344609;Jesus Jones
MN0000084814;Billy Squier
MN0000837486;Utopia
MN0000271967;Hotlegs
MN0000811708;Voices Of Theory
MN0000875049;Rayvon
MN0000568861;The Sweet Inspirations
MN0000869409;Melba Moore
MN0000399361;Crazy Frog
MN0000011426;Shawn Stockman
MN0000016361;Patty Duke
MN0000766986;Kenny Ball
MN0000867307;Augustana
MN0000495366;The S.O.S. Band
MN0000817011;Was (Not Was)
MN0000570067;The Trammps
MN0000146242;Le Click
MN0000070800;Billy Idol
MN0000376613;Q-Tip
MN0000454068;Nona Hendryx
MN0000120675;Ja Rule Featuring Lil' Mo & Vita
MN0000031358;Soluna
MN0000406657;Meredith Brooks
MN0000051828;Cassidy Featuring Swizz Beatz
MN0000569541;3rd Bass
MN0000379669;Naughty By Nature
MN0000201779;Dennis Edwards
MN0000333796;Maurice White
MN0002289353;The Precisions
MN0000662545;Glenn Lewis
MN0000126168;Christina Milian
MN0000689606;Christina Milian Featuring Young Jeezy
